ODS_PA_0460,19
ODS_PA_0630_P,16
ODS_PA_0631_P,14
ODS_PA_0701_P,13
ODS_PA_0270,9
ODS_PA_0470_P,9
FMT_PA_0970,9
FMT_PA_0980,8
FMT_PA_1000,7
ODS_PA_0410,6
ODS_PA_0450,6
ODS_PA_0400,5
ODS_PA_0700_P,5
ODS_PA_0550_P,5
ODS_PA_0680,4
ODS_PA_0520_P,4
ODS_PA_0651_P,4
ODS_PA_0691_P,4
ODS_PA_0650_P,4
ODS_PA_0430,4
ODS_PA_0500_P,3
ODS_PA_0380,3
ODS_PA_0561_P,3
ODS_PA_0551_P,3
ODS_PA_0610_P,3
ODS_PA_0480,3
ODS_PA_0560_P,3
FMT_PA_0950,2
ODS_PA_0640_P,2
ODS_PA_0490,2
ODS_PA_0350_P,2
ODS_PA_0501_P,2
ODS_PA_0690_P,2
ODS_PA_0620_P,2
ODS_PA_0521_P,2
ODS_PA_0580,2
ODS_PA_0600_P,2
ODS_PA_0621_P,2
FMT_PA_0960,2
ODS_PA_0611_P,1
FMT_PA_0920,1
ODS_PA_0590_P,1
ODS_PA_0641_P,1
FMT_PA_0961,1
ODS_PA_0370,1
FMT_PA_0853,1
ODS_PA_0390,1
ODS_PA_0660,1
ODS_PA_0570_P,1
FMT_PA_0940,1
ODS_PA_0360_P,1
