ODS_POS_0770,12
ODS_POS_0880,10
ODS_INV_7150,9
ODS_POS_1300,9
ODS_POS_7150,9
ODS_POS_1330,7
ODS_INV_7230,7
ODS_UNB_0510,6
ODS_POS_1010,6
ODS_INV_7010,6
ODS_POS_1440,6
ODS_UNB_0690,5
ODS_POS_1250,5
ODS_INV_7170,5
ODS_POS_1450,5
ODS_ACT_0270,4
ODS_POS_1460,4
ODS_PA_0620_P,4
ODS_POS_7080,4
ODS_ACT_0290,3
ODS_INV_7040,3
ODS_POS_0780,3
ODS_POS_1320,3
ODS_UNB_0050,3
ODS_UNB_0230,3
ODS_POS_1160,3
ODS_CLM_0560,2
ODS_ACT_0300,2
ODS_PA_0470_P,2
ODS_PA_0430,2
ODS_POS_0840,2
ODS_POS_1390,2
ODS_CLM_0561,2
ODS_SC_6230,2
ODS_POS_0670,2
ODS_INV_7011,2
ODS-POS-1160,1
ODS-POS-0950,1
FMT-POS-0010,1
ODS-POS-0930,1
FMT-POS-0040,1
ODS_POS_1110,1
ODS_POS_1380,1
ODS_POS_1080,1
ODS_POS_1410,1
ODS_FIN_0860,1
FMT-POS-0260,1
ODS_POS_1350,1
ODS_UNB_0221,1
FMT-POS-1120,1
ODS_POS_1290,1
ODS_UNB_0231,1
ODS_FIN_0991,1
ODS_POS_1260,1
ODS_POS_0950,1
ODS_POS_1310,1
ODS_FIN_0680,1
ODS_SC_6210,1
LS_INV_0010,1
ODS-POS-0970,1
ODS_POS_1600,1
ODS_POS_1360,1
ODS_CLM_0580,1
ODS_POS_1722,1
ODS_CLM_0570,1
ODS_UNB_0220,1
FMT_POS_0430,1
ODS_FIN_0990,1
ODS_UNB_0550,1
ODS_UNB_0750,1
ODS_SC_6211,1
LS_SC_5730,1
ODS_FIN_1250,1
ODS_FIN_1251,1
ODS_CLM_0571,1
FMT-POS-0020,1
FMT-POS-0030,1
ODS_POS_1580,1
