ODS_INV_7200,44
ODS_FIN_0610,31
ODS_FIN_0860,30
ODS_FIN_0730,23
ODS_FIN_0351,22
ODS_POS_7150,22
ODS_FIN_0810,20
ODS_FIN_0310,20
ODS_FIN_0770,18
ODS_INV_7100,17
ODS_INV_7150,15
ODS_INV_7230,14
ODS_FIN_0830,14
ODS_FIN_0270,13
ODS_INV_7320,13
ODS_INV_7170,12
ODS_FIN_0750,12
ODS_INV_7040,11
ODS_INV_7010,10
ODS_INV_7290,10
ODS_INV_7300,9
ODS_POS_7080,9
ODS_FIN_0990,9
ODS_INV_7250,9
ODS_FIN_0350,9
ODS_FIN_0271,8
ODS_FIN_1340,8
ODS_FIN_0341,8
ODS_POS_7030,7
ODS_FIN_0370,7
ODS_INV_7260,6
ODS_FIN_0880,6
ODS_POS_7130,6
ODS_INV_7171,6
ODS_FIN_0430,6
ODS_INV_7110,6
ODS_FIN_1280,6
ODS_INV_7130,6
ODS_INV_7020,6
ODS_FIN_1060,6
ODS_INV_7011,5
ODS_FIN_0340,5
ODS_FIN_1020,5
ODS_FIN_0420,5
ODS_FIN_0460,4
ODS_FIN_0980,4
ODS_INV_7180,4
ODS_FIN_0890,4
ODS_INV_7210,4
ODS_FIN_0850,4
ODS_FIN_0380,4
ODS_FIN_1550,3
ODS_FIN_1130,3
ODS_FIN_0910,3
ODS_FIN_1180,3
ODS_FIN_0450,3
ODS_FIN_0870,3
ODS_INV_7140,3
ODS_INV_7160,2
ODS_FIN_1140,2
ODS_FIN_1160,2
ODS_INV_7220,2
ODS_FIN_1250,2
ODS_FIN_0311,2
ODS_FIN_0891,2
ODS_FIN_0991,2
ODS_POS_7170,2
ODS_FIN_0892,1
ODS_FIN_1251,1
ODS_FIN_1540,1
ODS_POS_1460,1
ODS_FIN_0940,1
ODS_FIN_1040,1
ODS_PA_0270,1
ODS_PA_0641_P,1
ODS_RI_0130,1
ODS_FIN_0790,1
