FMT_POS_0190,5
FMT_POS_0350,2
FMT_POS_0440,2
ODS_POS_7150,2
FMT_UNB_0441,2
FMT_POS_0260,1
ODS_POS_0940,1
ODS_POS_0950,1
FMT_POS_0150,1
FMT_POS_0470,1
FMT_POS_0070,1
FMT_POS_0360,1
FMT_POS_0010,1
FMT_POS_0100,1
FMT_POS_0110,1
FMT_POS_0060,1
FMT_POS_1570,1
FMT_POS_1120,1
FMT_POS_1560,1
FMT_POS_0020,1
FMT_POS_1670,1
FMT_POS_0140,1
FMT_POS_0130,1
FMT_POS_0040,1
FMT_POS_0270,1
FMT_POS_0080,1
FMT_POS_1571,1
FMT_POS_0290,1
FMT_POS_0340,1
FMT_POS_0320,1
FMT_POS_0250,1
FMT_POS_0030,1
FMT_POS_7230,1
FMT_POS_0380,1
FMT_POS_7210,1
FMT_POS_0090,1
FMT_POS_0310,1
FMT_POS_0160,1
FMT_POS_0240,1
ODS_POS_0960,1
FMT_POS_0180,1
