#POLICY#,33
FMT_POS_0350,17
FMT_POS_0160,17
FMT_POS_0190,16
ODS_POS_1320,15
FMT_POS_0250,12
ODS_POS_1580,12
ODS_POS_1330,11
FMT_UNB_0090,9
FMT_POS_0470,9
ODS_POS_1290,8
FMT_UNB_0120,7
FMT_UNB_0441,7
FMT_PA_0910,7
FMT_UNB_0291,7
ODS_UNB_0220,6
ODS_POS_1240,6
ODS_POS_1080,5
ODS_UNB_0230,5
ODS_UNB_0680,5
FMT_POS_7210,5
ODS_UNB_0450,4
FMT_POS_0130,4
LS_FIN_0010,4
FMT_UNB_0381,4
ODS_UNB_0750,4
ODS_POS_0950,4
FMT_POS_0320,4
FMT_POS_0380,3
FMT_PA_0850,3
ODS_FIN_1060,3
FMT_UNB_0372,3
FMT_UNB_0670,3
FMT_POS_1560,3
ODS_POS_1300,3
LS_INV_0010,3
ODS_POS_0880,3
FMT_UNB_0781,3
ODS_UNB_0261,3
ODS_UNB_0231,2
ODS_UNB_0460,2
ODS_POS_0760,2
ODS_POS_1350_P,2
FMT_UNB_0300,2
FMT_UNB_0091,2
ODS_CLM_0560,2
ODS_POS_0940,2
FMT_POS_0140,2
LS_FIN_0080,2
ODS_INV_7010,2
ODS_UNB_0260,2
ODS_CLM_0440_T,2
ODS_POS_1250,2
ODS_UNB_0320,2
ODS_POS_0840,2
ODS_POS_1440,2
ODS_POS_1160,2
FMT_POS_7220,1
ODS_FIN_0991,1
FMT_POS_1120,1
FMT_POS_0070,1
ODS_INV_7160,1
FMT_PA_0760,1
ODS_CLM_0400,1
ODS_POS_1260,1
ODS_CLM_0580,1
ODS_INV_7150,1
ODS_FIN_0820,1
FMT_POS_0020,1
FMT_UNB_0200,1
LS_UNB_0080,1
ODS_POS_1450,1
ODS_UNB_0410,1
FMT_UNB_0660,1
FMT_POS_0360,1
FMT_UNB_0362,1
ODS_UNB_0470,1
ODS_UNB_0480,1
FMT_UNB_0370,1
FMT_UNB_0361,1
ODS_UNB_0510,1
FMT_UNB_0360,1
